humbo  颓
hummr  鼯
humni  夙
hunkq  毽
hunwa  氇
hup    息
hupru  飑
hutta  氆
huwml  鼻
hvd    乐
hvdl   簖
hvhi   魏
hvhu   兜
hvif   系
hvno   篆
hwgtj  睾
hwk    囟
hwli   篾
hwln   箩
hwml   箅
hwmvs  粤
hwni   囱
hwnl   鄱
hwsyy  翻
hx     臼
hxbt   盥
hxh    身
hxkc   舆
hxle   叟
hxno   歃
hxo    臾
hxpf   舄
hxt    舁
hxuyu  鼠
hxwks  舅
hya    昝
hyblu  舰
hybt   盘
hyfb   艄
hyha   舶
hyhe   舨
hyhs   舴
hyhue  般
hyhur  船
hyhxe  艘
hyik   舣
hyjp   舵
hyl    舯
hylii  螽
hylw   舳
hym    舡
hymcw  舾
hymnr  舸
hyndt  艋
hynkg  艇
hyosu  舱
hypp   舭
hyr    咎
hyrb   篙
hyshu  艉
hysk   簇
hyt    笠
hytbo  艨
hythu  艏
hytwa  艚
hyu    舢
hyub   篱
hyyhs  舫
hyyhu  航
hyys   舻
hyytg  艟
hyyvi  舷
i      戈
iav    良
ibpp   能
ibsyy  翩
id     术
idd    麻
iddd   糜
iddf   縻
iddi   麽
iddq   摩
iddr   磨
iddu   麾
iddy   靡
ids    书
iea    昶
iedhe  皴
ieok   救
ieyhv  裘
ifblu  视
ifbm   祖
ifcwj  禅
ifg    社
ifgi   祛
ifgrr  禧
ifhk   祆
ifhml  祈
ifhpm  祗
ifhs   祚
ifike  祓
ifjr   祜
iflwl  神
iflyo  祧
ifm    应
ifmrw  福
ifnf   祢
ifnl   祁
ifnme  禄
ifpsm  鹧
ifqhk  禊
ifqki  祷
ifrhu  祝
ifrob  祸
ifru   祀
ifryo  蹙
ifsmr  祠
iftgf  禚
iftmc  祺
iftq   祥
ifu    礼
ifybo  祯
ifylm  祉
ifyrv  禳
ig     庄
ih     戊
ihhj   庳
ihhqu  毵
ihi    戍
ihm    戌
ihmr   咸
ihmv   威
ihpm   底
ihq    牟
ihs    成
ihsll  臧
ihu    允
ihxo   庾
ihymf  戚
iib    朗
iiig   垒
iiil   廊
iikp   庞
iinl   郎
iis    庐
iive   废
ij     戎
ijb    甫
ije    求
ik     犬
ikhhh  参
ikhuk  飙
iklq   肇
iklu   庵
ikmmm  叁
ikp    龙
ikq    库
iksi   为
iku    尤
ikvif  綮
ikw    畚
ilb    庸
ile    康
ilil   州
iln    划
ilo    庚
iloo   赓
ilr    唐
ilw    庙
im     戋
imbt   盏
imku   庑
imp    惑
inbq   廨
ine    永
inin   序
inkg   庭
inl    邝
ino    之
ioaog  暹
ioapv  遏
ioasy  遢
ioav   退
iobhu  邈
iobou  遥
iobr   迥
iocnh  递
iod    庥
iodi   过
iodl   速
iofb   逍
iofd   迷
iofdq  遴
iogb   膺
iogcg  逵
iogm   鹰
ioha   迫
iohag  遑
iohds  透
iohdv  逶
iohe   返
iohej  逢
ioheq  逄
iohgr  造
iohgu  选
iohhw  遛
iohj   迁
iohjr  适
iohju  遁
iohml  近
iohmr  逅
iohqo  迭
iohrr  追
iohs   迮
iohsk  邀
iohul  迎
ioib   腐
ioice  逡
ioid   述
ioijb  逋
ioije  逑
ioir   迨
ioisb  遍
ioitf  遮
iojco  邃
iojrr  逭
iok    矣
iokhf  逖
iokhg  逛
iokq   连
ioks   边
ioksr  迦
iole   逮
iolmo  遗
iolmr  遣
iolw   迪
iolyo  逃
iombb  逦
iomd   迂
iomf   还
iomhs  迈
iommi  运
iommu  远
iompo  逐
iomrt  逗
iomrw  逼
iomvh  迓
ionbq  邂
iondf  逊
ionf   迩
ionib  通
ionju  迅
ionme  逯
ionn   辽
ionom  迳
ionui  逸
ioog   座
iooj   迕
ioomd  途
ioomn  逾
ioonu  迄
ioopd  迤
ioqhl  逝
ioqs   违
ioqsk  遨
iormg  逞
iorye  遐
ioshr  迢
ioso   迟
iosrj  避
iotcw  遒
iothu  道
iotk   送
iotpo  遂
iott   进
iottb  遘
iotu   逆
iotwa  遭
iotwi  遵
ioumb  遄
iovvu  邋
iovvv  巡
iowlb  遇
iowln  逻
ioyk   这
ioylc  迹
ioypo  遽
ip     弋
ipc    鏖
ipf    熊
ipfd   麋
ipfdq  麟
ipg    垄
iphd   麇
iphhi  麝
iphu   麂
ipm    式
ipmhr  砻
ipmmo  贰
ipp    庇
ippsm  鸢
ipru   庖
ipsj   聋
iptc   龚
iptm   甙
iptmc  麒
ipyg   麈
ipyhv  袭
iqsk   廒
ir     台
irf    炱
irm    或
irp    感
is     户
isb    肩
isbr   扃
isbt   扁
isik   戾
islmy  扉
isog   雇
isok   敷
isr    启
israu  扈
issyy  扇
isyh   廖
isyhs  房
isyj   戽
it     戒
ite    度
itf    庶
itlb   席
itlm   廑
itq    庠
itso   庹
itxc   廉
iu     讠
iuapv  谒
iuawe  谩
iubgr  调
iubkq  诨
iubm   诅
iubme  谖
iubou  谣
iuci   讼
iucru  说
iudi   讨
iudk   诀
iudwf  谏
iueq   译
iufb   诮
iufbu  谠
iuff   谈
iugdi  诗
iugg   诖
iugr   诘
iuhds  诱
iuhdv  诿
iuhgr  诰
iuhgu  诜
iuhhi  谢
iuhjd  诛
iuhjr  话
iuhmr  诟
iuhmy  诉
iuhpm  诋
iuhs   诈
iuhu   讥
iuhue  设
iuhuk  讽
iuhxo  谀
iuihs  诚
iuik   议
iuiod  谜
iuiok  诶
iuior  谴
iuipm  试
iuir   诒
iuisb  谝
iuit   诫
iuj    计
iujbk  谳
iujbm  谊
iujhp  诧
iujka  诸
iujnk  读
iujr   诂
iukf   诙
iukhg  诳
iulll  训
iulmy  诽
iulsw  谰
ium    讧
iumfj  评
iumj   讦
iummr  语
iumn   订
iumnr  诃
iumoo  诬
iumpo  诼
iumua  谮
iumvh  讶
iumwj  谭
iumym  证
iuncr  谵
iunhb  谲
iunhx  谄
iunib  诵
iunju  讯
iunkm  诞
iunmu  诡
iunsd  诤
iunsm  诌
iunuy  谗
iuo    认
iuob   讷
iuog   谁
iuogf  谯
iuohh  诊
iuoim  谶
iuoip  谂
iuoj   许
iuomg  诠
iuomn  谕
iuonu  讫
iuop   论
iuowy  诲
iupa   询
iupht  谧
iuppa  谐
iuptd  谍
iuqd   诔
iuqmb  请
iuqs   讳
iurc   识
iurmk  误
iurrs  谔
iushr  诏
iusje  诹
iusk   讴
iusmg  诓
iusmr  词
iuss   讵
iusu   记
iusyh  谬
iusyy  诩
iutak  谟
iutbh  谫
iutct  谥
iutkr  诺
iutlm  谨
iutmd  谋
iutmv  谌
iutq   详
iutt   讲
iutta  谱
iutxc  谦
iutyu  谎
iuu    讪
iuuu   诎
iuwb   谓
iuwce  谡
iuwd   课
iuy    讣
iuybb  谛
iuybs  谤
iuycb  谪
iuyhh  谚
iuyhs  访
iuym   让
iuyoj  谇
iuyor  谘
iuypm  谑
iuyrd  谆
iuyrf  谅
iuyta  谙
iuyvo  该
ivke   发
iwcg   廛
ixp    鹿
iy     疒
iyabt  瘟
iyam   疸
iyau   疤
iyav   痕
iybm   疽
iybof  瘵
iybov  瘿
iybq   痈
iybug  癯
iycwj  瘅
iydhe  疲
iydl   廓
iydln  瘌
iydlo  癞
iyefh  痧
iyeii  瘙
iyeog  瘫
iyfcb  瘠
iyfdv  瘘
iyff   痰
iygdi  痔
iygp   痣
iyhdn  痢
iyhdv  痿
iyhey  疼
iyhhw  瘤
iyhs   痄
iyhue  疫
iyhuk  疯
iyhup  瘪
iyhxe  瘦
iyhxo  瘐
iyhye  瘢
iyiku  疣
iyjco  癫
iykn   痍
iykrb  瘸
iyksr  痂
iyktg  瘗
iylmy  痱
iylsd  痫
iymfr  痞
iymgg  癍
iymhs  疠
iymks  疬
iymlt  痖
iymmr  痦
iymn   疔
iymnr  疴
iymob  病
iympo  瘃
iymrt  痘
iymwf  瘭
iymym  症
iynbk  痪
iynib  痛
iynlm  癃
iynlp  瘾
iynmq  癣
iynn   疗
iyno   疚
iynom  痉
iynsh  疡
iyohh  疹
iyok   疾
iyokr  痴
iyoll  疥
iyomg  痊
iyonk  瘊
iyonu  疙
iyoog  痤
iyosu  疮
iypru  疱
iyqhp  瘛
iyr    店
iyrru  癌
iyrye  瘕
iysce  癜
iysl   疖
iysm   疟
iysrj  癖
iysyh  瘳
iytak  瘼
iytbs  痨
iytlc  癀
iytm   疳
iytor  瘩
iytq   痒
iytqm  瘥
iyu    疝
iywf   廪
iywjr  痼
iywml  痹
iywvf  瘰
iyyg   疰
iyymp  疵
iyyoj  瘁
iyysy  瘀
iyytj  瘴
iyytp  癔
iyyvi  痃
j      十
jaf    煮
janl   都
jasyy  翥
jav    宴
jbbo   赍
jbik   献
jbm    宜
jbmc   真
jbmm   直
jbmrd  橐
jbmri  蠹
jbnd   孛
jbof   察
jbrrv  囊
jbtj   南
jbvif  索
jc     穴
jcfdv  窭
jchgr  窖
jchio  窆
jchoo  窳
jchs   窄
jchwn  窗
jcik   突
jcjnk  窦
jcks   穷
jcku   究
jclb   帘
jcll   窜
jclyo  窕
jcm    空
jcmbo  颠
jcmig  窒
jcmms  窍
jcmvh  穿
jcn    穹
jcni   穸
jcnlm  窿
jcoju  窑
jcomn  窬
jcor   容
jcpsh  窃
jcpu   窀
jcqou  窥
jcrob  窝
jcskr  窘
jcsuu  窟
jcvis  窈
jcwd   窠
jcyta  窨
jd     未
jdi    守
jdks   勃
jdok   教
jdpsm  鹁
je     支
jeg    墼
jesyy  翅
jf     灾
jfb    宵
jher   客
jhgu   宪
jhp    宅
jhq    牢
jibi   博
jid    栽
jikp   宠
jikq   载
jiog   截
jip    惠
jir    哉
jiwtc  戴
jiyhv  裁
jjb    朝
jji    戟
jjonu  乾
jjosy  翰
jjoyj  斡
jjqs   韩
jjr    軎
jk     丈
jka    者
jkb    宥
jkblu  觌
jkcf   寮
jki    宏
jkmr   寄
jkmv   嫠
jknd   孝
jkp    老
jksc   协
jku    宄
jkys   考
jlk    吏
jlln   事
jlv    妻
jlw    宙
jlwl   审
jm     士
jmam   宣
jmch   寡
jmd    宇
jmgi   宝
jmhr   宕
jmig   室
jmjmm  矗
jmlc   寅
jmmf   宗
jmmu   完
jmmv   宸
jmn    宁
jmpo   家
jmrw   富
jmue   寇
jmyo   定
jnd    字
jniu   宛
jnpfd  麴
jnyk   卖
joma   宿
jomc   宾
jp     它
jpa    耆
jpbq   甯
jph    宓
jphi   蜜
jphqu  耄
jphu   密
jpmhu  尧
jpmig  耋
jqmr   害
jr     古
jrb    胡
jrbpm  鹕
jrcor  豁
jrhu   克
jrln   割
jrlr   官
jrmbo  额
jrok   故
jrpsm  鸪
jrr    宫
jrrye  嘏
jrytj  辜
jsll   宦
jsyh   寥
jt     卉
jtak   寞
jtbo   贲
jtbu   宽
jtcd   寨
jtcg   塞
jtcm   骞
jtco   赛
jtcq   搴
jtcr   謇
jtcv   褰
jtcy   寒
ju     七
jujru  兢
jusyy  翘
jv     安
jvd    案
jvhd   寐
jvhr   寤
jwlb   寓
jwlv   寰
jyfe   寂
jyk    实
jyle   寝
jytj   宰
k      大
ka     有
kad    橥
kb     有
kbbt   盎
kbhq   牵
kbnl   郗
kbno   欷
kbpsm  鸯
kd     东
kdi    夺
kdipm  弑
kdln   刹
kdpsm  鸫
ke     友
kf     灰
kfbt   盔
kfpsm  鹩
kgg    奎
khaa   猖
khahm  猩
khahu  猸
khav   狠
khbbb  猾
khbm   狙
khbo   狈
khdam  猹
khdlo  獭
khf    狄
khgrv  猿
khhdn  猁
khhgf  獯
khhuo  狐
khhxu  猊
khi    犷
khiav  狼
khice  狻
khihu  狁
khij   狨
khiku  犹
khiuk  狱
khjdi  狩
khjka  猪
khjmn  狞
khjrb  猢
khkcf  獠
khkmr  猗
khkt   狭
khku   犰
khllb  狮
khlln  狒
khlmi  独
khmg   狂
khmj   犴
khmto  獗
khnbq  獬
khndf  狲
khndt  猛
khng   狃
khnhd  猱
khnnf  猕
khnsd  狰
khomd  狳
khomi  狯
khomm  猃
khomr  猞
khonk  猴
khppg  狴
khpr   狗
khpru  狍
khqmb  猜
khrb   狷
khssm  犸
khsu   犯
khta   猎
khtrg  獾
khtw   猫
khwb   猬
khwd   猓
khwg   狸
khwl   狎
khwln  猡
khwmv  猥
khyck  狡
khymr  狺
khyoj  猝
khytj  獐
khytu  獍
ki     太
kin    健
kinl   郄
kiog   雄
kip    态
kjka   奢
kjt    奔
kk     爻
kkb    肴
kkkk   爽
kklb   希
kks    夯
kla    暂
klb    布
klc    錾
kld    椠
klg    在
klll   夼
kln    刈
klnd   存
klwu   奄
km     左
kmmf   奈
kmms   夸
kmnr   奇
kn     夷
kq     车
kqapp  辊
kqbtv  辋
kqee   轰
kqeee  辍
kqfdq  辚
kqgrv  辕
kqher  辂
kqhfd  轷
kqhkl  轿
kqhml  斩
kqhqo  轶
kqhvd  轹
kqijb  辅
kqipm  轼
kqixp  辘
kqjqr  辖
kqjr   轱
kqku   轨
kqlw   轴
kqmig  轾
kqmj   轩
kqmnr  轲
kqmob  辆
kqmrw  辐
kqmsu  轭
kqno   软
kqnom  轻
kqohh  轸
kqomg  辁
kqomn  输
kqop   轮
kqqkk  辏
kqqni  转
kqrc   轵
kqrsj  辑
kqshi  轫
kqshr  轺
kqsju  辄
kqstv  辗
kqu    轧
kqvvw  辎
kqybk  辙
kqyck  较
kqys   轳
kr     右
krbo   贺
krd    架
krln   剞
krmnr  哿
krno   欹
krssm  驾
kryhv  袈
ks     力
ksc    办
kshuo  瓠
ksj    耷
ksk    奁
ksln   刳
ksmi   套
kspru  匏
ksr    加
kswp   勰
kt     夹
ktmbo  颊
ktnl   郏
ku     九
kua    旭
kud    杂
kui    丸
kulit  尴
kuoll  尬
kupi   尥
kupsm  鹌
kuthu  馗
kw     奋
l      中
la     旧
lai    权
lb     巾
zzzz   冖
lbabu  帽
lbafu  幌
lbawe  幔
lbdhe  帔
lbha   帕
lbhdw  幡
lbhqo  帙
lbhui  帆
lbijb  黼
lbike  黻
lbllo  幞
lbmrw  幅
lbog   帷
lbpo   帐
lbqki  帱
lbqmo  帻
lbqs   帏
lbrc   帜
lbsmg  幄
lbt    盅
lbwmg  帼
lbybo  帧
lbyr   帖
lbytg  幢
lbytj  幛
ldpsm  鹇
le     隶
leb    肾
lebo   贤
lee    版
leg    坚
levif  紧
leyt   竖
liaph  蜴
liapv  蝎
libac  螟
libgr  蜩
liblu  览
libm   蛆
libnd  蜉
libt   监
libue  蠼
lic    鉴
lici   蚣
licru  蜕
licwj  蝉
lidhl  蜥
lieg   蛏
lifb   蛸
lifbg  螳
lifdv  蝼
lifqu  蜷
ligb   蚺
ligg   蛙
ligth  蟛
lihag  蝗
lihdj  蝌
lihdn  蜊
lihdp  蟋
lihdw  蟠
lihej  蜂
lihhj  蜱
lihjd  蛛
lihjr  蛞
lihqi  蛾
lihqu  蚝
lihs   蚱
lihu   虮
lihup  螅
lihxe  螋
liihq  蛑
liiil  螂
liik   蚁
liilr  螗
liirm  蜮
liisb  蝙
liitc  蠊
lijbj  蝻
lijip  蟪
lijnu  蜿
lijp   蛇
lijpu  蛲
lijr   蛄
lijrb  蝴
likgg  蝰
likt   蛱
lillb  蛳
lilw   蚰
lim    虹
limbb  蠕
limhf  螈
limig  蛭
limms  蛎
limnr  蚵
limrw  蝠
limvh  蚜
limwf  螵
limy   虾
linao  蟓
lincr  蟾
lindt  蜢
linib  蛹
linkg  蜓
linkm  蜒
linl   蚓
lioae  蝮
liob   蚋
lioii  蛉
liokr  蜘
lioll  蚧
liom   蚯
liomd  蜍
liomn  蝓
liomr  蛤
lionu  虼
lipp   蚍
liptd  蝶
liqj   蚌
liqka  蝽
liqkd  螓
liqmb  蜻
liqo   蚨
lirlu  蝇
lirmk  蜈
lirob  蜗
lissm  蚂
lita   蜡
litak  蟆
litbd  蝾
litbo  蠓
litcw  蝤
litgu  蜣
litit  蟒
litlb  螨
litlc  蟥
litm   蚶
litmc  蜞
litoe  蠖
litq   蛘
littr  蟮
litw   蛐
litwa  螬
litwi  蠛
liu    廖
zzzz   虬
livis  蚴
liwd   蜾
liwmg  蝈
liwr   蛔
liwvf  螺
liybs  螃
liyck  蛟
liyg   蛀
liyj   蚪
liyk   蚊
liykl  蛴
liysd  蝣
liytj  蟑
liyub  螭
liyv   虻
liyyj  蟀
lk     史
ll     串
llhe   版
llhhj  牌
llisb  牖
lljnk  牍
lll    川
lllb   帅
lllo   顺
llmb   师
llml   片
lln    弗
llnsh  畅
lloa   临
llp    患
llptd  牒
llsm   归
llt    业
lltb   黹
lltu   凿
lmbo   贵
lmi    虫
lmmm   韭
lmp    北
lmpnl  邶
lmyq   芈
lmyyy  非
lnbo   费
lnnau  艴
logte  鼗
lp     忠
lpb    背
lpwtc  冀
lq     聿
ls     门
lsa    间
lsaa   阊
lsbbe  阌
lsbuk  阒
lscru  阅
lscwj  阐
lsd    闲
lsdh   闭
lsdw   阑
lsehr  阔
lsgg   闺
lsgit  阖
lsher  阁
lshpa  阍
lshxu  阋
lsiav  阆
lsiok  闼
lsirm  阈
lsjbc  阗
lski   闳
lsklu  阉
lslmi  闽
lsm    闩
lsmg   闰
lsmmm  闫
lsnhx  阎
lsnjk  阚
lsnok  阕
lsnwu  阄
lso    闪
lsoi   阀
lsp    闷
lsqs   闱
lsr    问
lsrr   闾
lssj   闻
lsssm  闯
lstuo  阙
lswd   阃
lswl   闸
lsyhu  闶
lsyk   闵
lsylb  闹
lsysy  阏
lsyvo  阂
ltnl   邺
lu     儿
lupsm  鸩
lvbu   胤
lw     由
lwb    胄
lwl    申
lwnl   邮
lwp    曳
lwu    电
lx     肃
lykq   辈
lylmi  蜚
lyp    悲
lysyy  翡
lyuo   兆
lyyhv  裴
lyyk   斐
m      一
mai    戬
maiu   厩
mam    亘
mamhr  碧
mand   厚
mbbhg  霾
mbdbu  霜
mbdd   霖
mbdi   耐
mbebg  霪
mbejb  霈
mbfb   霄
mbhes  雾
mbhxu  霓
mbib   丽
mbiuv  霭
mblmi  融
mblmy  霏
mbmbo  颥
mbmhb  需
mbmks  雳
mbmms  雩
mbmmv  震
mbnkg  霆
mbnl   邴
mbo    页
mbog   霍
mboii  零
mbon   厕
mbowy  霉
mbp    恧
mbpru  雹
mbpsm  鹂
mbrmr  露
mbrye  霞
mbsm   雪
mbsrj  霹
mbsyy  翮
mbtbk  霰
mbtjb  霸
mbv    耍
mbw    雷
mbyk   雯
mbykl  霁
mbytv  霎
mcw    西
mcwm   酉
md     于
mdbt   盂
mdbu   厢
mdm    五
me     汞
mem    亟
mf     不
mfbq   甭
mfhuk  飘
mfhuo  瓢
mfj    平
mfln   剽
mfm    丕
mfmym  歪
mfnl   鄢
mfp    愿
mfr    否
mfvnd  孬
mg     王
mgabu  瑁
mgapp  琨
mgau   琶
mgb    再
mgbbe  瑷
mgbbm  珊
mgbcd  琛
mgbkq  珲
mgblu  现
mgbme  瑗
mgbou  瑶
mgbov  璎
mgcsh  玢
mgdd   琳
mgdhe  玻
mgfbo  琐
mgff   琰
mggi   珐
mgha   珀
mgher  珞
mghi   瑰
mghjd  珠
mghon  珩
mghu   玑
mghuo  瓒
mghwp  璁
mgi    玉
mgiav  琅
mgije  球
mgikp  珑
mgilg  班
mgilr  瑭
mgioq  琏
mgjmf  琮
mgjnu  琬
mgjrb  瑚
mgkmr  琦
mgksr  珈
mgllo  璞
mgln   到
mglyo  珧
mgmbo  顼
mgmf   环
mgmgi  珏
mgmhl  琊
mgmmu  玩
mgmn   玎
mgmnr  珂
mgmpo  琢
mgmuu  甄
mgnl   鄄
mgno   玖
mgohh  珍
mgoii  玲
mgoin  琴
mgoip  玳
mgok   致
mgomn  瑜
mgph   瑟
mgqkd  臻
mgqs   玮
mgrmr  璐
mgrup  珉
mgrye  瑕
mgsj   珥
mgsjr  琚
mgssm  玛
mgt    弄
mgtc   珙
mgtkb  瑛
mgtlc  璜
mgtlm  瑾
mgtmc  琪
mgumb  瑞
mguog  璀
mgvvw  瑙
mgwg   理
mgyed  璨
mgyiu  琉
mgyk   玟
mgykg  斑
mgypo  璩
mgypu  琥
mgyr   玷
mgyrf  琼
mgyso  璇
mgytj  璋
mgyub  璃
mh     厂
mha    百
mhaf   原
mhbl   而
mhnl   邪
mhog   雅
mhoiv  餮
mhpsm  鸦
mhr    石
mhs    万
mhu    兀
mhui   巩
mhwl   面
mie    拷
mig    至
mihi   魂
mik    厌
miki   魇
mikl   厣
miks   动
mikv   餍
mikw   靥
mj     干
mjln   刊
mjmbo  顸
mjnl   邗
mk     天
mklmi  蚕
mkp    忝
mkq    厍
mks    历
mku    无
mlby   雨
mll    丌
mllh   严
mllt   亚
mlm    工
mlwk   更
mm     二
mmbo   项
mmf    示
mmhs   厉
mmhu   元
mmi    云
mmll   亓
mmm    三
mmmi   辱
mmmr   唇
mmmv   辰
mmn    亍
mmnl   邳
mmok   政
mmpsm  鹉
mmr    吾
mmti   厨
mmue   厦
mmuu   鼋
mmvs   巧
mn     丁
mnbm   殂
mnbnd  殍
mncwj  殚
mnf    烈
mng    型
mngbt  殪
mnhj   歼
mnhjd  殊
mnhue  殁
mni    歹
mnim   残
mnir   殆
mnjbm  殖
mnjoc  殡
mnkb   殃
mnl    邛
mnln   列
mnmbo  顶
mnmem  殛
mnohh  殄
mnomm  殓
mnonh  殇
mnp    死
mnpa   殉
mnr    可
mnrbo  殒
mnyhv  裂
mo     仄
mob    丙
moblu  觋
mof    燹
mogo   赝
mok    攻
moln   劂
moo    巫
moob   两
moog   雁
mpho   豕
mpylm  武
mrami  碍
mrapv  碣
mrbb   硼
mrbgr  碉
mrbl   鬲
mrblu  砚
mrbmr  硐
mrdam  碴
mrdhe  破
mre    泵
mreed  磉
mresd  磲
mrfb   硝
mrfdq  磷
mrfh   砂
mrgg   硅
mrgi   砝
mrgit  磕
mrher  硌
mrhhj  碑
mrhio  砭
mrhml  斫
mrhpm  砥
mrhqi  硪
mrhs   砟
mrhu   矶
mrhui  矾
mrhuk  砜
mrhvd  砾
mrhwk  硇
mri    矿
mrihr  碱
mrikh  碜
mrisb  碥
mrjmm  碹
mrjmo  碇
mrjnu  碗
mrjp   砣
mrjpu  硗
mrkq   砗
mrkt   硖
mrlln  砩
mrlwl  砷
mrmbo  硕
mrmcw  硒
mrmfj  砰
mrmj   矸
mrmlk  硬
mrmms  砺
mrmrr  磊
mrmt   研
mrmtn  硎
mrmvh  砑
mrmwm  礓
mrnbq  确
mrni   矽
mrnme  碌
mrno   砍
mrnot  磴
mrnqd  磔
mrnr   哥
mrnsh  砀
mrog   碓
mrogf  礁
mrom   砼
mromm  硷
mrpp   砒
mrpsh  砌
mrptd  碟
mrpu   砘
mrqmo  碛
mrqmy  碡
mrqni  砖
mrrg   噩
mrslb  砸
mrssm  码
mrstv  碾
mrt    豆
mrtbc  碘
mrtbf  礤
mrtbo  礞
mrtei  礴
mrtk   砹
mrtlc  磺
mrtlt  碰
mrtqm  磋
mrtvi  磁
mrtyv  硭
mrukf  碳
mruu   础
mrybb  碲
mrybs  磅
mrycv  磙
mrydk  礅
mryiu  硫
mryoj  碎
mryr   砧
mryt   砬
mrytr  碚
msks   励
mslmi  虿
msryo  趸
msu    厄
mt     开
mta    晋
mtcl   厮
mtg    垩
mthhh  形
mtje   豉
mtjnu  豌
mtln   刑
mtm    豇
mtnl   邢
mtp    恶
mtuo   厥
muc    銎
muhe   夏
mui    戛
mulmi  蛩
mumbo  顽
munu   瓦
mup    恐
muryo  跫
muw    画
mvdh   牙
mvnm   互
mwahm  醒
mwaj   覃
mwamo  醍
mwapp  醌
mwbdi  酹
mwbmr  酮
mwbo   贾
mwcsh  酚
mwd    栗
mwdi   酎
mwfd   粟
mwg    厘
mwhd   酥
mwher  酪
mwhgf  醺
mwhgr  酷
mwhgu  酰
mwhoe  覆
mwhs   酢
mwiav  酿
mwice  酸
mwill  酬
mwilr  醣
mwiod  醚
mwjkd  酵
mwjp   酡
mwjr   酤
mwjrb  醐
mwki   酞
mwkrt  醢
mwllo  醭
mwln   副
mwmbb  酾
mwmj   酐
mwmlh  酽
mwmmf  票
mwmmi  酝
mwmn   酊
mwnir  酩
mwnob  醑
mwogf  醮
mwomd  酴
mwowy  酶
mwpa   酯
mwpd   酏
mwpi   酌
mwrmg  酲
mwsu   配
mwsyh  醪
mwta   醋
mwtm   酣
mwtog  醛
mwtwt  醴
mwuk   酗
mwv    要
mwyoj  醉
mwypo  醵
mwyrd  醇
mwytr  醅
mwyut  醯
my     下
mylf   焉
mylm   正
myp    忑
myvs   丐
n      弓
nahu   免
napo   象
nau    色
nbcwj  觯
nbdk   觖
nbdl   觫
nbfmu  觥
nbg    堕
nbhuo  觚
nbk    奂
nbks   勇
nblmi  触
nbo    负
nbonh  觞
nbop   隳
nbp    恿
nbpsm  鹬
nbq    角
nbshq  解
nbyj   斛
nc     小
ncwj   弹
ncymr  詹
nd     子
ndbt   孟
ndf    孙
ndhuo  孤
ndmbb  孺
ndok   孜
ndpru  孢
ndu    孔
ndyvo  孩
neln   剥
nem    丞
nemsu  卺
nf     尔
nfdn   粥
nfmgi  玺
ng     丑
ngmwm  疆
nhd    柔
nhe    及
nhlii  蟊
nhoin  矜
nhs    乃
nhssm  骘
nhuo   弧
ni     夕
nibq   甬
nihq   犟
nijmc  夤
ninh   矛
nini   多
ninn   予
nioiv  飧
niq    舛
nir    名
niy    外
njok   敢
nk     又
zzzz   廴
nkbu   瞀
nkc    鍪
nkf    煞
nkhg   廷
nkhym  延
nklmi  蝥
nklq   建
nkp    憨
nkpsm  鹜
nkssm  骛
nkv    婺
nl     引
zzzz   阝
nla    阳
nlag   陧
nlav   限
nlavf  隰
nlb    阴
nlbm   阻
nldhe  陂
nlfaf  隙
nlgce  陵
nlgyo  陡
nlhag  隍
nlhe   阪
nlhem  隆
nlheq  降
nlhhj  陴
nlhi   隗
nlhj   阡
nlhjm  陲
nlhs   阼
nlikp  陇
nliob  随
nlioo  隧
nljmu  院
nljp   陀
nlkd   陈
nlkmb  隋
nlkq   阵
nlkt   陕
nlmbv  陋
nlmha  陌
nlmhu  阢
nlmmf  际
nlmmu  阮
nlmnr  阿
nlmrb  隔
nlnhx  陷
nlnom  陉
nlnsp  隐
nlo    队
nlodi  附
nloll  阶
nlomd  除
nlomm  险
nlpou  陶
nlppg  陛
nlqu   陆
nlrbo  陨
nlsje  陬
nltct  隘
nltt   阱
nlwlb  隅
nlwmv  隈
nlyhs  防
nlylh  陟
nlyr   阽
nlytj  障
nlytr  陪
nlyvo  陔
nmaa   鲳
nmadi  鲥
nmail  鲫
nman   弼
nmapp  鲲
nmasy  鳎
nmawe  鳗
nmbgr  鲷
nmbou  鳐
nmeii  鳋
nmfdq  鳞
nmgce  鲮
nmgg   鲑
nmgr   鲒
nmhag  鳇
nmhd   稣
nmhdf  鳅
nmhed  鲦
nmhvf  鲧
nmhxu  鲵
nmike  鲅
nmiku  鱿
nmilb  鳙
nmioq  鲢
nmir   鲐
nmisb  鳊
nmjmu  鲩
nmjpa  鳍
nmjto  鲼
nmkb   鲔
nmks   劲
nmleg  鲣
nmlmy  鲱
nmln   刭
nmmbb  鲡
nmmbm  鳕
nmmbo  颈
nmme   录
nmmfj  鲆
nmmhb  鲕
nmmlk  鲠
nmmto  鳜
nmmwf  鳔
nmoae  鳆
nmodi  鲋
nmoip  鲶
nmpru  鲍
nmptd  鲽
nmqmb  鲭
nmrrs  鳄
nmsje  鲰
nmsmi  鲟
nmsu   危
nmtjs  鳓
nmtq   鲜
nmttr  鳝
nmtwi  鳟
nmtwt  鳢
nmvvw  鲻
nmwg   鲤
nmwjr  鲴
nmwlf  鳏
nmwp   鳃
nmyck  鲛
nmyhs  鲂
nmyiu  疏
nmykl  鲚
nmyr   鲇
nmyrf  鲸
nmys   鲈
nn     了
nnf    弥
